MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367711530,2020-06-14T00:00:02,36.90688,-76.08885,0.0,232.7,511.0,CAPE CHARLES,,WDI5730,90,15,11,4,,50,A
367565110,2020-06-14T00:00:21,27.82445,-97.43547,0.0,126.4,511.0,ANNA MICHAEL,,WDG7225,31,0,21,,,,A
367607590,2020-06-14T00:00:10,33.97191,-118.44680,0.0,360.0,511.0,MATT WALSH,,WDH3464,60,0,19,6,,,A
367513150,2020-06-14T00:00:33,46.09047,-122.93232,0.0,225.9,511.0,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3.0,,A
338329000,2020-06-14T00:00:30,40.65590,-74.08728,0.5,21.3,132.0,KINGS POINT,IMO9704439,WDH9083,31,0,29,,,,A
367560980,2020-06-14T00:00:33,27.86163,-82.54776,0.0,139.4,511.0,AURA,IMO9641742,WDJ4216,31,0,26,12,,,A
367517760,2020-06-14T00:00:31,30.01103,-90.77690,0.0,274.9,511.0,MARY WEPFER,,WDG2646,31,15,17,7,,,A
367713750,2020-06-14T00:00:32,38.96779,-90.43539,0.0,360.0,511.0,BRUSSELS,,WDI5958,31,15,11,,,,A
366914210,2020-06-14T00:00:02,38.80555,-75.11830,11.6,14.8,9.0,DELAWARE,IMO8990304,WYU8553,60,0,91,20,,,A
368012560,2020-06-14T00:00:04,40.97020,-73.44984,6.3,79.4,75.0,BROOKLYN,IMO9265718,WDJ8046,31,0,25,7,,31,A
367081860,2020-06-14T00:00:08,30.31120,-85.98048,6.5,272.8,274.0,AUSTIN GOLDING,,WDC8113,31,12,27,8,,,A
538003268,2020-06-14T00:00:03,27.76325,-96.81735,10.5,235.0,238.0,SOUTHPORT,IMO9408530,V7PQ6,80,0,249,44,14.9,87,A
367622080,2020-06-14T00:00:02,47.62808,-122.39095,0.1,360.0,511.0,BLUE,,WDH4855,37,,13,,,,B
477427600,2020-06-14T00:00:03,24.82509,-115.06421,11.5,314.6,316.0,JAMES BAY,IMO9610676,VRLU4,70,0,179,30,10.5,70,A
367314810,2020-06-14T00:00:03,30.39843,-81.42769,0.0,0.0,45.0,MAYPORT,,WDD9681,50,0,15,5,,50,A
338105095,2020-06-14T00:00:11,40.09255,-74.05943,0.0,270.9,511.0,KARA MIA,,,37,,18,5,,,B
366874160,2020-06-14T00:00:13,39.99692,-72.82766,5.3,49.7,511.0,CAPTAIN BILLY HAVER,IMO8940763,WDB2273,30,,25,7,,,B
366685950,2020-06-14T00:52:24,32.70463,-117.16892,10.1,309.6,231.0,SPIRIT OF SAN DIEGO,,WCS9446,60,0,34,9,,,A
367562110,2020-06-14T00:00:01,60.50601,-165.38554,7.6,126.9,134.0,ALULAQ,,WDG6925,31,0,21,,,,A
367719070,2020-06-14T00:00:10,18.28749,-65.63337,0.1,15.4,511.0,CHATEAU DU MER,,WDI6475,37,,,,,,B
367371390,2020-06-14T00:00:05,40.40799,-91.37429,5.0,352.5,347.0,RONALD E WAGENBLAST,,WDE5768,31,12,46,12,,31,A
367141180,2020-06-14T00:00:13,41.72136,-71.15675,0.0,214.9,511.0,LYMAN,IMO8424616,WDD4170,31,0,31,8,4.7,31,A
367714280,2020-06-14T00:00:15,27.73311,-82.70773,0.2,310.4,511.0,ANCHORED IN HOPE,,WDI6011,37,,,,,,B
538008651,2020-06-14T00:00:05,37.09368,-75.54123,0.1,304.9,81.0,,,,,1,,,,,A
366904910,2020-06-14T00:00:06,45.09456,-82.97862,12.5,161.8,162.0,KAYE E BARKER,IMO5097450,WCF3012,70,0,233,21,8.0,,A
368091250,2020-06-14T00:00:05,29.96873,-93.85987,0.0,297.0,211.0,,,,,12,,,,,A
367682990,2020-06-14T00:00:30,30.00821,-93.97676,0.0,341.0,65.0,RENA MARIE,,WDI2909,31,0,26,,,,A
368011970,2020-06-14T00:00:17,41.29584,-71.26660,5.7,233.3,232.0,TECLUTSA,IMO8971035,WDJ7982,31,11,27,8,3.0,,A
319017300,2020-06-14T00:00:10,26.10884,-80.11181,0.0,260.9,511.0,DREAM CHASER,,ZCFW,37,5,0,0,2.0,37,A
366659730,2020-06-14T00:00:10,47.17864,-122.63023,12.2,96.3,511.0,CHRISTINE ANDERSON,,WDC6286,60,15,60,20,,,A
367692430,2020-06-14T00:00:11,35.08921,-90.10544,0.0,291.1,127.0,HIGMAN MARINER,,WDI3837,31,12,23,,,,A
367718320,2020-06-14T00:00:15,29.68258,-93.42454,3.2,103.6,511.0,AM WHALE,IMO8983571,WDI6400,30,,28,8,,,B
367505070,2020-06-14T00:00:08,27.87346,-97.04419,0.0,190.8,190.0,RENEE DAVISON,,WDF9429,31,15,26,9,,,A
241586000,2020-06-14T00:00:06,24.63822,-79.88526,10.4,237.0,235.0,,,,,0,,,,,A
367632260,2020-06-14T00:00:31,58.72714,-157.15692,0.1,267.1,62.0,NOTORIOUS,IMO7202061,WDH5866,30,15,36,9,3.4,30,A
367420850,2020-06-14T00:00:23,48.50307,-122.60208,0.0,360.0,177.0,SPIRIT,,WDE9749,37,5,16,5,,,A
367785150,2020-06-14T00:00:16,40.41020,-69.10072,4.7,323.8,511.0,MADELYN,IMO8783610,WDJ5182,30,,,,,,B
367506050,2020-06-14T00:00:01,40.66092,-74.14231,1.7,36.8,42.0,HUNTING CREEK,IMO9569475,WDF9526,31,0,29,9,3.6,,A
367649660,2020-06-14T00:00:18,46.50012,-84.33807,0.0,0.0,511.0,KENTUCKY,,WDH7593,31,0,24,6,,,A
477738200,2020-06-14T00:00:04,32.12534,-81.13595,0.1,173.4,336.0,COSCO PHILIPPINES,IMO9448762,VRGM7,70,5,334,42,14.5,72,A
367617690,2020-06-14T00:00:08,29.82888,-90.05715,0.0,278.4,511.0,ROBERT CENAC,,WDH4434,31,0,17,,,,A
367145680,2020-06-14T00:00:19,41.85155,-73.94624,8.5,21.7,21.0,KIMBERLY POLING,IMO8964721,WDD4513,31,1,30,10,4.0,,A
338124913,2020-06-14T00:00:08,25.76046,-80.14321,0.0,360.0,511.0,WAYPOINT,,,37,,17,5,,,B
983191075,2020-06-14T00:00:25,18.33996,-64.79679,0.0,98.7,511.0,T/T MATAU,,,37,,,,,,B
367612240,2020-06-14T00:00:29,30.43825,-91.24975,0.0,296.2,511.0,NICHOLAS,,WDH3914,31,0,19,,,,A
368033540,2020-06-14T00:00:07,36.98546,-89.14068,0.0,338.9,511.0,,,,,15,,,,,A
367672380,2020-06-14T00:00:09,29.78752,-95.06878,0.0,309.8,332.0,WAYNE BETHEL,,WDH9869,31,0,26,9,,,A
366997450,2020-06-14T00:00:32,30.60506,-87.99115,0.0,279.7,511.0,LA BELLE,,WDC2767,31,12,16,7,,,A
367561460,2020-06-14T00:00:22,29.94136,-93.86704,0.0,349.7,17.0,ATHENA,IMO9686792,WDG6862,31,0,28,12,5.2,,A
366967620,2020-06-14T00:00:32,40.13951,-90.30923,7.2,75.2,73.0,JOHN M RIVERS,,WDB8997,31,0,41,14,,,A
338097196,2020-06-14T00:00:24,47.51028,-122.23732,0.0,360.0,511.0,NORTHERN LIGHT,,,37,,10,,,,B
366855470,2020-06-14T00:00:32,29.22672,-91.95044,0.1,261.1,511.0,SALLY KIM IV,IMO8980000,WDI9034,30,,26,7,,,B
367558180,2020-06-14T00:00:02,40.54520,-74.24662,0.0,165.1,48.0,POTOMAC,IMO9475806,WDG6546,31,0,30,10,4.0,,A
367368820,2020-06-14T00:00:27,43.64044,-70.27844,1.0,173.8,281.0,ANDREW MCALLISTER,IMO9424950,WDE5582,31,0,29,10,3.7,52,A
338120961,2020-06-14T00:00:06,39.78538,-74.11921,34.5,326.4,511.0,DOUBLED UP,,,37,,,,,,B
367723430,2020-06-14T00:00:08,39.11265,-84.48207,0.0,360.0,511.0,DESTINY,,WDI6906,60,0,29,7,,,A
367311520,2020-06-14T00:00:34,57.78476,-152.42079,0.0,0.0,511.0,FATE HUNTER,IMO8037750,WDD9443,30,15,19,6,,,A
367364830,2020-06-14T00:00:28,41.42945,-70.91117,5.7,34.3,511.0,PRESCINDING,,WBZ5018,37,,12,3,,,B
366891140,2020-06-14T00:00:03,38.09212,-76.49275,10.2,127.8,129.0,MEREDITH C REINAUER,IMO9269037,WDB3775,31,0,37,12,5.8,57,A
367597650,2020-06-14T00:00:33,40.78787,-73.91983,0.1,207.0,32.0,ROCKAWAY,IMO9648063,WDH2443,90,0,88,21,4.6,,A
368094530,2020-06-14T00:00:33,56.26346,-160.92954,7.2,53.0,511.0,ALASKA EAGLE,,WDK8474,30,0,28,8,0.0,30,A
368857000,2020-06-14T00:00:04,34.69961,-76.68133,0.0,125.0,35.0,CG MAPLE,IMO9258208,NWBE,90,5,68,14,4.4,,A
367162320,2020-06-14T00:00:02,41.88849,-87.60663,0.0,30.4,511.0,WENDELLA,,WDD5702,60,0,26,9,,,A
367108420,2020-06-14T00:00:08,56.81066,-132.96381,0.0,343.0,511.0,AFOGNAK,IMO7048829,WDC9920,30,,24,8,,,B
367373960,2020-06-14T00:00:03,32.71519,-117.17382,0.0,45.7,91.0,MARIETTA,,WJ6405,60,0,28,9,,,A
366916920,2020-06-14T00:00:33,38.77119,-84.94124,0.0,283.2,257.0,LAURA TAMBLE,IMO5033399,WCY8150,31,0,43,10,,0,A
367603920,2020-06-14T00:00:32,37.90853,-122.38307,0.0,179.5,203.0,SWIFT NESS,,WDH3066,37,,11,,,,B
316003878,2020-06-14T00:00:32,42.26390,-83.10508,0.0,322.0,20.0,WILF SEYMOUR,IMO5215789,CFG8081,31,0,36,9,5.2,,A
367357330,2020-06-14T00:00:12,30.80200,-81.51751,0.0,360.0,511.0,C-TRACTOR 2,IMO8835152,WBU9798,70,5,29,11,3.3,,A
368069440,2020-06-14T00:00:20,29.56419,-90.70695,0.0,144.0,511.0,PORTIER1,IMO161000000,WDK5909,52,0,22,13,2.5,52,A
338116454,2020-06-14T00:00:19,27.10909,-82.46056,0.0,157.0,511.0,LUNA-SEA II,,,37,,11,,,,B
367163760,2020-06-14T00:00:33,29.32877,-94.77338,0.0,3.0,511.0,GIBB GILCHRIST,IMO8643171,WDJ3397,60,0,80,20,,,A
367565750,2020-06-14T00:00:05,34.24450,-119.26500,0.1,241.8,248.0,ISLAND EXPLORER,,WDG7285,60,0,19,,,,A
1193046,2020-06-14T00:00:02,38.85073,-74.90064,7.7,226.4,511.0,NAUTICAST,IMO303174162,D11233,50,0,220,43,3.0,52,A
367655340,2020-06-14T00:00:04,37.87649,-86.59439,4.0,0.9,511.0,PATSY COLEMAN,,WDH8166,31,15,45,9,,31,A
367545030,2020-06-14T00:00:08,36.92291,-76.18706,0.0,360.0,511.0,,,,,15,,,,,A
367688340,2020-06-14T00:00:32,40.43618,-80.00751,0.1,150.3,511.0,THREE RIVERS QUEEN,,WDI3440,60,15,26,9,,,A
367457870,2020-06-14T00:00:13,36.80092,-121.78770,0.0,360.0,511.0,SEA WAVE,IMO8885535,WDF4968,30,,23,6,,,B
367653530,2020-06-14T00:00:33,29.67179,-91.13486,0.0,309.9,511.0,LILY C,,WDH7983,31,0,20,,,,A
376592000,2020-06-14T00:00:08,26.08955,-80.17426,0.1,252.2,288.0,,,,,5,,,,,A
367324000,2020-06-14T00:00:22,57.72921,-152.32171,8.9,306.7,307.0,RESOLUTION,,WBR6941,30,15,,,,90,A
366757740,2020-06-14T00:00:03,37.92299,-122.36712,0.0,299.8,1.0,PETER M,IMO8964549,WCY7481,31,0,27,9,3.2,52,A
636092830,2020-06-14T00:00:09,48.94368,-123.61663,0.1,95.4,347.0,,,,,1,,,,,A
367399210,2020-06-14T00:00:33,38.64821,-82.86094,0.0,210.2,511.0,FUSA TEST,,WRD6794,36,0,,,,,A
368857000,2020-06-14T00:00:04,34.69961,-76.68133,0.0,125.0,35.0,CG MAPLE,IMO9258208,NWBE,90,5,68,14,4.4,,A
367361050,2020-06-14T00:00:09,42.38067,-71.04727,0.0,262.0,11.0,AEGEAN SEA,IMO8644333,WDH2160,31,5,23,7,,,A
316026464,2020-06-14T00:00:03,49.24340,-123.28823,0.4,28.6,120.0,RIVER STAR,,,31,0,10,4,0.9,,A
316032594,2020-06-14T00:00:21,43.63303,-79.39422,0.0,360.0,511.0,IRON GUPPY,,,,8,,,,,A
538003677,2020-06-14T00:52:24,27.87560,-117.03478,14.2,171.0,171.0,NAVIG8 SUCCESS,IMO9418133,V7SL7,80,0,183,32,13.0,80,A
367013390,2020-06-14T00:00:33,29.61430,-94.34750,3.9,64.3,74.0,STUD,,WDC3740,31,0,16,7,,0,A
367530470,2020-06-14T00:00:16,29.84112,-93.34759,7.5,185.3,511.0,SEA LION,,WDG3865,31,0,17,,,,A
367095040,2020-06-14T00:00:24,33.69598,-118.18178,5.9,352.9,511.0,ENTERPRISE,,WYB2848,60,0,23,7,,,A
366984960,2020-06-14T00:00:31,41.57311,-90.40334,0.1,335.8,58.0,PROSPERITY,,WDB9911,31,12,47,12,,,A
367641540,2020-06-14T00:00:29,27.82825,-97.49367,2.7,305.5,305.0,CAROL ANN GOLDING,,WDH6780,31,12,22,,,,A
367303490,2020-06-14T00:00:26,57.73314,-152.52062,0.1,248.5,233.0,RESOLVE PIONEER,IMO7528843,WDD8846,90,0,63,12,4.5,,A
368002860,2020-06-14T00:00:02,36.86942,-76.00590,0.0,8.4,79.0,CASI CIELO,,WDJ7059,37,5,32,,,,A
367414660,2020-06-14T00:00:28,41.62554,-70.29792,0.6,296.5,511.0,BAY SPIRIT,,WDE9203,60,,19,7,,,B
367411940,2020-06-14T00:00:33,29.55378,-92.30461,0.0,311.2,511.0,MS JESSICA,IMO8964238,WDE8982,60,0,42,9,2.4,60,A
367321320,2020-06-14T00:00:02,34.18878,-119.22922,0.0,0.0,511.0,MAKAI,,WDE2167,37,,,,,,B
367579840,2020-06-14T00:00:34,29.66769,-91.09855,0.0,318.8,511.0,FMS EAGLE,IMO8203074,WDG8660,90,0,52,12,3.7,,A
367765950,2020-06-14T00:00:32,41.58184,-90.36089,3.4,71.9,61.0,MABEL C ETHERIDGE,,WDJ3221,31,0,46,14,,,A
366941780,2020-06-14T00:00:07,57.77681,-152.41469,0.0,168.9,316.0,PROVIDER,IMO7437654,WDB7392,30,15,32,9,,,A
1193046,2020-06-14T00:00:33,38.85002,-74.90164,7.3,229.8,511.0,NAUTICAST,IMO303174162,D11233,50,0,220,43,3.0,52,A
367789620,2020-06-14T00:00:32,47.01705,-91.67544,0.0,39.0,511.0,NELS J,,WDJ5618,31,5,30,8,,52,A
367789350,2020-06-14T00:00:33,29.87674,-90.07134,0.0,306.2,511.0,LIL T,,WDJ5591,31,0,15,6,,,A
367712770,2020-06-14T00:00:33,30.04452,-93.81901,0.0,210.5,511.0,BORN AGAIN,,WDI5865,31,12,18,7,,,A
367763340,2020-06-14T00:00:20,57.77797,-152.41119,0.0,360.0,511.0,WINTER BAY,IMO8793445,WDJ2953,30,0,,,,,A
367636460,2020-06-14T00:00:23,34.97019,-90.28360,4.3,308.0,311.0,AMY W BRAMLITT,,WDH6292,31,12,54,15,,,A
316012342,2020-06-14T00:00:25,49.14380,-123.04694,9.4,234.5,251.0,KEN MACKENZIE,,,31,0,12,5,0.6,31,A
367333890,2020-06-14T00:00:27,40.00921,-79.99391,3.8,46.1,60.0,JONATHAN ROBERT MURR,,WDH3365,31,15,30,8,,,A
356093000,2020-06-14T00:00:05,34.78872,-75.26869,11.6,226.2,230.0,MSC JUDITH,IMO9299549,3EGR5,70,0,324,42,14.5,71,A
316001844,2020-06-14T00:00:34,48.40908,-89.21620,0.0,15.4,511.0,SPRUCEGLEN,IMO8119261,VOSL,70,0,222,23,9.9,,A
367313850,2020-06-14T00:00:31,37.26526,-76.01454,0.0,360.0,511.0,CALCASIEU RIVER,,WDD9615,60,15,11,4,,,A
367770650,2020-06-14T00:00:15,43.10912,-70.79303,0.0,253.5,511.0,REEL FLYING,,WDJ3716,37,,,,,,B
477222600,2020-06-14T00:00:07,48.52416,-125.16862,10.6,298.2,299.0,OOCL MEMPHIS,IMO9486075,VRLQ3,70,0,334,42,14.7,70,A
367504960,2020-06-14T00:00:33,29.75930,-95.11997,0.0,291.0,286.0,NATCHEZ EXPRESS,,WDF9419,31,0,26,9,,,A
366760710,2020-06-14T00:00:19,33.74405,-118.20453,0.1,222.9,511.0,REDONDO,,WCD3906,60,0,18,7,,,A
366990020,2020-06-14T00:00:10,29.71414,-91.54355,7.0,322.5,319.0,JASON LUHR,,WDC2250,31,15,23,10,,31,A
368019250,2020-06-14T00:00:10,47.97610,-122.23460,10.9,70.1,70.0,,,,,0,,,,,A
367109720,2020-06-14T00:00:20,30.02925,-90.47418,8.5,0.9,0.0,ALMA S,IMO9349136,WDD2002,31,15,29,11,4.0,31,A
367703080,2020-06-14T00:00:23,29.36740,-89.53870,0.0,24.4,282.0,LORISSA JANE,,WDI4887,31,5,26,,,,A
366273000,2020-06-14T00:00:18,28.91565,-89.35171,0.1,198.9,66.0,OVERSEAS TEXAS CITY,IMO9353553,WHED,80,1,183,32,12.2,80,A
367089220,2020-06-14T00:00:09,47.66087,-122.37660,0.2,66.4,511.0,MIDNIGHT SUN,,WDC8554,60,,19,5,,,B
367705210,2020-06-14T00:00:11,29.38274,-94.77056,0.0,163.6,137.0,MS ALLIE,,WDI5105,31,15,18,7,,31,A
319822000,2020-06-14T00:00:24,32.63059,-117.10621,0.0,225.8,100.0,MINDERELLA,IMO1001178,ZCOF3,37,5,57,9,3.0,37,A
636015112,2020-06-14T00:00:10,28.05636,-89.00903,0.0,319.0,170.0,,,,,3,,,,,A
368109530,2020-06-14T00:00:10,30.13289,-91.32298,0.0,181.0,171.0,,,,,12,,,,,A
338213912,2020-06-14T00:00:10,47.53986,-122.64528,0.0,39.4,511.0,R&R III,,,37,,,,,,B
378111207,2020-06-14T00:00:06,41.47970,-71.32373,0.2,116.5,511.0,AMERIGO,,ZJL6674,37,,,,,,B
367361740,2020-06-14T00:00:33,35.13172,-90.12645,0.0,316.5,97.0,RICHARD,,WDF2374,31,12,29,9,,,A
367534880,2020-06-14T00:00:13,29.96310,-90.27752,0.3,260.9,511.0,LOUISIANA HERITAGE,,WDG4280,31,0,19,,,,A
367585470,2020-06-14T00:00:33,37.90145,-87.48281,0.5,180.0,511.0,CAPT BILL,,WDG9210,31,15,15,,,,A
367428690,2020-06-14T00:00:14,36.83673,-76.26596,0.0,175.1,203.0,BERING DAWN,,WDF2490,31,0,24,8,,32,A
367787020,2020-06-14T00:00:34,40.40556,-69.22738,2.9,12.7,511.0,CAPT JOHN,,WDJ5373,30,,,,,,B
366772960,2020-06-14T00:00:04,47.52121,-122.41538,16.8,77.2,79.0,WSF KITTITAS,IMO7808114,WYQ9302,60,0,100,23,4.8,,A
338221000,2020-06-14T00:00:17,60.68353,-151.40005,0.0,59.0,160.0,OVERSEAS BOSTON,IMO9353565,WJBU,80,5,183,32,12.2,,A
319059200,2020-06-14T00:00:06,26.74927,-80.05010,0.0,39.0,173.0,QING,IMO1010521,ZGDQ7,37,5,45,9,2.9,37,A
367069420,2020-06-14T00:00:21,29.15921,-90.59880,6.8,164.9,511.0,CROSBY HUNTER,IMO8983052,WDH3350,31,0,21,7,,31,A
366976330,2020-06-14T00:00:02,41.64099,-87.15156,0.0,59.6,511.0,FLORIDA,,WK5561,31,15,10,13,0.0,31,A
368123070,2020-06-14T00:00:11,40.70310,-74.00553,0.0,261.2,238.0,,,,,8,,,,,A
368126620,2020-06-14T00:00:11,30.04812,-90.56042,0.0,348.7,275.0,,,,,12,,,,,A
338096309,2020-06-14T00:00:05,41.42452,-70.91279,0.1,84.6,511.0,AVATAR,,,37,8,16,4,,,A
366991260,2020-06-14T00:00:18,29.29825,-91.44895,0.6,315.2,511.0,CAPT JOHN E GRAHAM,IMO8988428,WDC2329,90,15,41,10,,86,A
367108410,2020-06-14T00:00:30,56.81115,-132.96416,0.0,170.4,511.0,ST LAZARIA,,WDI8000,30,,23,5,,,B
367014390,2020-06-14T00:00:28,29.48163,-89.68372,0.1,336.3,318.0,OSCAR WALTERS,,WDC3799,31,15,18,7,,,A
367112570,2020-06-14T00:00:13,29.73632,-95.13917,0.0,300.7,511.0,AUDREY GUIDRY,,WDD2225,31,0,16,6,,56,A
338243212,2020-06-14T00:00:08,40.35498,-73.97765,7.3,207.8,511.0,NEVER SAY DIE,,,37,,,,,,B
316027744,2020-06-14T00:00:30,49.23101,-123.23168,5.8,131.6,511.0,JOHN M LEDCOR,,,31,0,12,5,0.4,,A
368008410,2020-06-14T00:00:03,40.53451,-69.72625,5.3,152.1,511.0,KODIAK,IMO9841275,WDJ7614,30,,28,,,,B
367186630,2020-06-14T00:00:10,29.14310,-90.20642,0.1,267.1,511.0,GLORIA A,,WDD7452,60,0,49,9,,,A
366963320,2020-06-14T00:00:17,36.77931,-89.12401,0.1,165.0,338.0,CLARENCE G FRAME,,WDB8727,31,0,41,10,,,A
367691280,2020-06-14T00:00:04,27.23764,-90.00677,0.1,32.9,44.0,ROBIN,IMO9732474,WDI3726,90,3,82,,,,A
338134983,2020-06-14T00:00:21,34.72085,-76.67225,0.0,334.5,511.0,DOWN UNDER,,,37,,,,,,B
367669940,2020-06-14T00:00:12,30.42256,-91.19548,0.0,324.6,511.0,AARON CHARLES MCKINN,,WDH9624,31,0,16,6,,,A
338107555,2020-06-14T00:00:14,25.66756,-80.17583,0.3,25.3,511.0,T/T LET IT BE,,,37,,,,,,B
368085000,2020-06-14T00:00:27,42.28871,-125.06694,2.7,99.8,110.0,NORTHERN EAGLE,IMO6701462,WEME,30,0,104,15,6.9,30,A
366468000,2020-06-14T00:00:20,41.75200,-124.49121,3.3,359.0,3.0,ARCTIC FURY,IMO9031325,WDE9335,30,7,43,9,3.6,,A
316003448,2020-06-14T00:00:33,48.95022,-125.55689,0.0,244.7,99.0,ARCTIC OCEAN,IMO8803290,CZ5166,30,7,20,7,3.8,30,A
366748260,2020-06-14T00:00:33,32.08824,-80.99149,0.3,360.0,511.0,JANE,,WCY3322,31,0,19,6,,,A
636015884,2020-06-14T00:00:11,20.46963,-110.57156,12.9,290.8,290.0,GRACE C,IMO9530979,D5DH8,70,0,186,28,10.2,70,A
366963280,2020-06-14T00:00:10,37.06929,-88.53489,0.1,31.1,12.0,CAPT O A FRANKS,,WDB8724,31,0,24,9,,,A
368102470,2020-06-14T00:00:11,30.06467,-90.87683,1.2,245.5,511.0,,,,,0,,,,,A
366989220,2020-06-14T00:00:11,37.06879,-88.53292,1.6,127.0,96.0,STEPHEN P VENABLE,,WDC2186,31,15,21,7,,,A
367430030,2020-06-14T00:00:21,29.99596,-93.92038,0.0,336.7,359.0,SAINT CHARLES,,WDF2626,31,12,23,9,,,A
338169322,2020-06-14T00:00:19,48.52017,-122.58637,4.9,254.2,249.0,TIJD,,,36,,9,,,,B
367344920,2020-06-14T00:00:23,29.78380,-91.35524,0.0,315.7,349.0,JACK BINION,,WDF2412,31,12,24,9,,57,A
367151950,2020-06-14T00:00:28,39.95736,-70.64031,1.6,282.8,511.0,STORMY ELIZABETH,IMO7938505,WAO7524,30,,21,6,,,B
636092926,2020-06-14T00:00:11,20.27784,-111.68442,17.3,292.2,289.0,,,,,0,,,,,A
367112570,2020-06-14T00:00:33,29.73632,-95.13917,0.0,297.3,511.0,AUDREY GUIDRY,,WDD2225,31,0,16,6,,56,A
538071415,2020-06-14T00:00:12,18.36811,-64.93202,0.0,171.6,511.0,,,,,0,,,,,A
368045330,2020-06-14T00:00:13,40.02074,-80.73805,0.0,360.0,511.0,,,,,0,,,,,A
367460960,2020-06-14T00:00:13,29.94376,-90.01410,0.0,313.5,511.0,MISS LAURIE,,WDF5242,31,0,17,7,,,A
338121000,2020-06-14T00:00:13,32.74967,-122.38538,21.8,260.7,261.0,,,,,0,,,,,A
366972430,2020-06-14T00:00:34,29.78148,-95.09919,0.0,266.4,511.0,CHARLES B BOONE,,WBC3748,31,0,15,6,,,A
367533290,2020-06-14T00:00:03,33.73449,-118.27071,0.1,275.7,511.0,MARIE CHERAMIE,IMO8964862,WDG4131,90,0,49,13,3.1,0,A
368926299,2020-06-14T00:00:14,45.09977,-87.61578,0.0,139.3,111.0,,,,,15,,,,,A
366610000,2020-06-14T00:00:10,40.78832,-124.19465,0.0,339.8,203.0,NATHANIEL B PALMER,IMO9007257,WBP3210,90,5,91,18,6.3,90,A
338482000,2020-06-14T00:00:16,29.13642,-90.20197,0.0,160.8,161.0,,,,,5,,,,,A
368073280,2020-06-14T00:00:17,29.78103,-95.10009,0.0,188.6,179.0,,,,,15,,,,,A
368145870,2020-06-14T00:00:18,30.40571,-88.24674,0.0,148.9,301.0,,,,,15,,,,,A
367573410,2020-06-14T00:00:16,37.81580,-87.65297,0.0,211.2,511.0,CHAMPION,,WDG8040,31,0,26,,,,A
368126390,2020-06-14T00:00:19,37.25639,-76.47830,0.0,272.5,72.0,,,,,0,,,,,A
368004090,2020-06-14T00:00:18,48.53697,-123.01553,0.0,360.0,309.0,NORDLAND II,,WDJ7177,,5,,,,,A
367495000,2020-06-14T00:00:19,24.56200,-81.80259,0.0,240.5,511.0,,,,,5,,,,,A
367431830,2020-06-14T00:00:20,29.13272,-90.19324,0.0,96.6,342.0,KELLY ANN CANDIES,IMO9562427,WDF2782,90,0,85,18,3.9,0,A
303976000,2020-06-14T00:00:19,30.36699,-88.56340,0.0,0.0,17.0,,,,,5,,,,,A
368097520,2020-06-14T00:00:23,29.40901,-94.73912,0.0,96.7,221.0,AUSTIN,,WDK8799,57,0,114,33,2.7,57,A
368120090,2020-06-14T00:00:22,29.95102,-90.01461,0.1,13.2,511.0,,,,,15,,,,,A
367315790,2020-06-14T00:00:00,45.85367,-122.78673,6.8,178.1,177.0,LORI B,,WDD9745,31,0,17,9,,,A
338376394,2020-06-14T00:00:22,39.47002,-72.18022,4.5,282.8,302.0,LINDA B,IMO0000000,,37,,14,6,,,B
367720690,2020-06-14T00:00:05,41.29377,-70.09388,8.5,152.3,150.0,GREY LADY IV,,WDI6638,60,0,,,,,A
636019450,2020-06-14T00:00:12,39.26813,-75.34425,14.6,138.0,137.0,ECO NEBULA,IMO9336660,D5UO8,80,0,180,29,9.6,80,A
367457590,2020-06-14T00:00:29,36.95333,-76.32850,0.0,227.3,511.0,WENDY MORAN,IMO9236860,WDA2273,31,5,28,9,3.5,,A
366988240,2020-06-14T00:00:29,41.32038,-88.87935,0.0,185.4,511.0,GOLD STAR,,WDC2121,31,0,17,6,,,A
368100920,2020-06-14T00:00:23,37.26395,-76.01680,0.0,183.6,116.0,,,,,5,,,,,A
563105100,2020-06-14T00:52:25,25.29933,-114.88556,13.3,133.7,132.0,,,,,0,,,,,A
366899000,2020-06-14T00:00:25,40.64474,-74.11280,0.0,248.7,244.0,,,,,5,,,,,A
367430660,2020-06-14T00:52:25,33.98058,-118.44668,0.0,300.6,154.0,CRYSTAL II,,WDF2680,37,0,29,8,,37,A
368008740,2020-06-14T00:00:32,37.02840,-88.51640,6.9,309.2,311.0,JOHN VAUGHN,,WDJ7648,31,0,40,11,,32,A
367143380,2020-06-14T00:00:32,44.65257,-92.64347,4.8,109.9,511.0,MICHAEL POINDEXTER,,WDD4332,31,15,41,14,,31,A
316002974,2020-06-14T00:00:18,49.12295,-123.18149,0.0,260.1,511.0,KYNOC,,CY9299,30,0,16,6,2.6,30,A
368070570,2020-06-14T00:00:26,37.17961,-88.37919,6.3,337.3,511.0,,,,,0,,,,,A
367430840,2020-06-14T00:00:20,32.61473,-79.89943,4.7,54.9,511.0,LAYLA RENEE,,WDF2696,31,0,21,8,,31,A
367506070,2020-06-14T00:00:05,37.00331,-76.22492,0.1,172.9,511.0,DELTA,IMO8644553,WDF9528,31,0,25,7,3.2,,A
